Open Time,Open,High,Low,Close,Volume,Taker Buy Base Volume,Taker Buy Quote Volume
2023-07-04 11:00:00,31025.63,31080.0,31000.73,31067.99,864.58983,390.05762,12106329.6736292
2023-07-04 12:00:00,31067.99,31080.0,31014.9,31044.9,850.06645,412.20752,12795425.9766641
2023-07-04 13:00:00,31044.9,31055.43,30979.0,30999.55,1111.08203,396.3375,12294274.5601714
2023-07-04 14:00:00,30999.54,31046.0,30951.54,30972.4,1154.36938,371.26267,11509885.0762531
2023-07-04 15:00:00,30972.4,31011.98,30886.0,30964.37,2002.0315,762.49164,23598167.4620642
2023-07-04 16:00:00,30964.38,31130.0,30807.0,30960.29,2546.46728,1145.78607,35498627.9785262
2023-07-04 17:00:00,30960.3,30987.66,30867.5,30900.01,1653.76045,690.71367,21357604.505356
2023-07-04 18:00:00,30900.01,30934.92,30839.0,30902.0,1032.09168,411.24125,12704077.4036928
2023-07-04 19:00:00,30902.0,30913.31,30620.0,30696.84,3462.69284,1449.83349,44556360.718827
2023-07-04 20:00:00,30696.84,30808.49,30668.5,30797.13,1205.9084,581.06359,17864008.2873966
2023-07-04 21:00:00,30797.13,30822.85,30754.79,30803.72,724.61867,257.57677,7931367.6372698
2023-07-04 22:00:00,30803.72,30822.58,30766.26,30820.01,579.48355,248.45485,7650399.0304267
2023-07-04 23:00:00,30820.01,30843.73,30760.35,30766.51,463.97665,215.57881,6642265.8949007
2023-07-05 00:00:00,30766.52,30843.31,30752.0,30762.27,850.91505,333.20178,10261134.2905198
2023-07-05 01:00:00,30762.27,30842.64,30753.99,30795.93,518.71143,224.77153,6924683.6773535
2023-07-05 02:00:00,30795.92,30866.0,30794.05,30837.99,799.08777,340.62748,10504221.4901143
2023-07-05 03:00:00,30838.0,30878.07,30823.83,30868.71,669.47781,255.15431,7871155.0151436
2023-07-05 04:00:00,30868.71,30869.41,30817.91,30834.86,601.58084,224.81757,6933337.4243131
2023-07-05 05:00:00,30834.87,30869.57,30794.18,30814.08,769.30642,385.40455,11887088.0210138
2023-07-05 06:00:00,30814.08,30832.96,30762.0,30810.72,785.96495,299.49519,9225152.0273547
2023-07-05 07:00:00,30810.72,30815.0,30764.12,30774.25,621.56546,227.32779,6998249.0011837
2023-07-05 08:00:00,30774.24,30810.34,30650.47,30764.29,1615.45622,727.77228,22374509.450694
2023-07-05 09:00:00,30764.29,30775.59,30678.0,30680.0,967.25713,387.68919,11913952.8858245
2023-07-05 10:00:00,30680.0,30715.0,30392.06,30430.21,4235.03952,1804.23124,55133647.5995015
2023-07-05 11:00:00,30430.21,30489.99,30350.0,30404.3,2318.39279,1085.94845,33048676.8190246
2023-07-05 12:00:00,30404.31,30436.0,30268.97,30321.22,2624.98956,1088.59252,33061372.4266668
2023-07-05 13:00:00,30321.21,30380.0,30200.0,30357.31,3027.03931,1529.53845,46335227.9771116
2023-07-05 14:00:00,30357.31,30452.0,30334.01,30417.65,2095.47385,1386.42366,42158979.797276
2023-07-05 15:00:00,30417.65,30422.45,30237.35,30356.11,2677.17694,1381.55377,41906872.6070457
2023-07-05 16:00:00,30356.11,30474.17,30333.7,30462.6,1202.84366,661.43857,20116430.1151351
2023-07-05 17:00:00,30462.6,30581.32,30448.91,30523.21,1429.45379,746.71433,22783212.3922563
2023-07-05 18:00:00,30523.22,30591.57,30436.22,30505.52,1328.38706,544.05943,16598551.8498224
2023-07-05 19:00:00,30505.51,30531.95,30425.09,30431.95,675.04033,270.33363,8242302.6497015
2023-07-05 20:00:00,30431.95,30497.72,30383.83,30460.29,827.90729,408.91165,12451368.7519765
2023-07-05 21:00:00,30460.28,30493.45,30417.63,30469.99,707.65135,318.00308,9685820.8145064
2023-07-05 22:00:00,30469.99,30505.01,30396.04,30436.92,899.97231,482.77457,14695379.1047545
2023-07-05 23:00:00,30436.92,30539.13,30389.96,30504.81,966.98038,504.33214,15366928.7551194
2023-07-06 00:00:00,30504.8,30531.25,30390.0,30413.1,810.40827,359.0951,10938419.2563177
2023-07-06 01:00:00,30413.1,30479.71,30327.0,30476.71,698.56646,383.76878,11668689.0813116
2023-07-06 02:00:00,30476.71,30560.51,30458.08,30471.65,857.28839,447.86994,13661396.6036057
2023-07-06 03:00:00,30471.66,30525.01,30465.1,30490.85,498.91792,200.71538,6121215.6239782
2023-07-06 04:00:00,30490.85,30539.65,30450.0,30465.4,736.27772,335.01581,10216420.1970263
2023-07-06 05:00:00,30465.4,30630.0,30438.26,30582.51,1075.87431,586.83279,17924544.7038822
2023-07-06 06:00:00,30582.5,30730.0,30560.0,30692.56,1813.79996,949.21745,29094118.0446263
2023-07-06 07:00:00,30692.57,30857.89,30688.21,30803.19,2450.81148,1321.52928,40675807.3553485
2023-07-06 08:00:00,30803.2,31359.78,30783.58,31329.97,5956.58268,3299.54859,102648129.6103766
2023-07-06 09:00:00,31329.98,31500.0,31029.01,31069.6,7976.27859,3985.06777,124867719.0688334
2023-07-06 10:00:00,31069.6,31273.6,31064.67,31231.64,2405.1258,1147.46159,35738918.3458275
2023-07-06 11:00:00,31231.64,31266.5,30701.0,30846.55,4145.85706,1769.98554,54852395.956043
2023-07-06 12:00:00,30846.55,30887.1,30500.0,30600.31,6131.34546,2666.29779,81787553.1938926
2023-07-06 13:00:00,30600.3,30661.35,30310.0,30373.47,4716.80774,1951.92859,59558272.0514318
2023-07-06 14:00:00,30373.48,30438.2,29888.0,30214.35,11391.21086,5110.39792,153999387.9231507
2023-07-06 15:00:00,30214.34,30494.0,30077.06,30407.01,4872.94982,2556.69538,77453496.0074254
2023-07-06 16:00:00,30407.0,30464.13,30157.41,30313.99,3622.50304,1671.45118,50708678.2732909
2023-07-06 17:00:00,30313.98,30350.37,30205.17,30294.86,1370.85523,641.24176,19415232.0164089
2023-07-06 18:00:00,30294.85,30392.24,30210.0,30378.01,1458.84879,809.24471,24509740.1494852
2023-07-06 19:00:00,30378.02,30378.02,30254.52,30309.88,1181.27247,590.07666,17879491.0476956
2023-07-06 20:00:00,30309.88,30343.24,30250.0,30315.16,795.06741,372.11548,11270200.0335377
2023-07-06 21:00:00,30315.16,30345.18,30177.77,30224.72,1151.52887,551.28562,16675605.840613
2023-07-06 22:00:00,30224.73,30267.77,30104.58,30167.3,1252.87602,603.63925,18227175.3096119
2023-07-06 23:00:00,30167.31,30167.31,29850.45,29895.43,3948.57175,1642.15001,49244529.5998303
2023-07-07 00:00:00,29895.42,30104.22,29701.02,30052.6,4705.09225,2015.8023,60270374.3242852
2023-07-07 01:00:00,30052.59,30119.06,29962.45,30086.0,1568.72833,669.74975,20129629.0294531
2023-07-07 02:00:00,30085.99,30143.4,30054.74,30102.98,1406.51953,625.21043,18819086.0404791
2023-07-07 03:00:00,30102.98,30165.64,30062.17,30135.4,1209.27662,425.24652,12806254.8865085
2023-07-07 04:00:00,30135.41,30173.37,30076.61,30087.81,949.09003,304.82811,9179928.425512
2023-07-07 05:00:00,30087.8,30300.0,30057.2,30208.4,1658.54406,754.97879,22796790.4520047
2023-07-07 06:00:00,30208.4,30240.01,30100.0,30117.0,1228.13008,416.82665,12569465.2553474
2023-07-07 07:00:00,30117.0,30138.89,29930.53,30007.4,1769.52389,740.15522,22243911.3712909
2023-07-07 08:00:00,30007.41,30109.0,29970.0,30055.41,1108.462,504.35647,15155654.6849007
2023-07-07 09:00:00,30055.41,30187.27,30055.4,30138.79,930.64995,456.35751,13748545.7885985
2023-07-07 10:00:00,30138.79,30168.75,30088.99,30165.88,1276.33238,656.38733,19774535.4957186
2023-07-07 11:00:00,30165.88,30199.0,30100.0,30118.7,952.53115,378.93091,11424720.7969948
2023-07-07 12:00:00,30118.7,30350.0,30041.05,30203.98,3509.52916,1707.36824,51567636.3274754
2023-07-07 13:00:00,30203.99,30388.0,30127.83,30385.39,1938.30248,1000.10023,30270297.2009111
2023-07-07 14:00:00,30385.4,30443.75,30263.97,30411.49,2317.85096,1029.81872,31262638.8060447
2023-07-07 15:00:00,30411.49,30425.69,30312.45,30390.83,1212.53695,473.51482,14378430.5835703
2023-07-07 16:00:00,30390.83,30449.0,30316.32,30354.85,1187.85085,509.13055,15463209.4140225
2023-07-07 17:00:00,30354.85,30365.1,30186.39,30238.46,1114.38977,442.76958,13403750.0713009
2023-07-07 18:00:00,30238.47,30249.99,30116.0,30166.32,945.79343,414.80613,12526408.5888504
2023-07-07 19:00:00,30166.32,30250.01,30135.38,30246.2,781.25677,384.52398,11613332.3992636
2023-07-07 20:00:00,30246.21,30300.0,30214.16,30264.12,664.85374,278.55294,8426649.9715332
2023-07-07 21:00:00,30264.12,30344.02,30264.12,30289.64,608.50192,260.82326,7903797.3431617
2023-07-07 22:00:00,30289.63,30344.85,30283.8,30304.08,582.90433,202.37816,6134274.938314
2023-07-07 23:00:00,30304.08,30346.06,30285.0,30344.7,443.88832,223.24649,6769439.1883504
2023-07-08 00:00:00,30344.7,30344.71,30275.0,30286.29,526.47425,221.9202,6725749.9035813
2023-07-08 01:00:00,30286.3,30304.6,30257.07,30304.58,435.02353,227.8568,6900254.0238817
2023-07-08 02:00:00,30304.59,30386.81,30281.3,30355.42,685.7275,404.10823,12256972.7574766
2023-07-08 03:00:00,30355.42,30358.72,30272.35,30274.83,385.90795,149.2022,4522402.8027146
2023-07-08 04:00:00,30274.82,30279.19,30224.3,30235.89,591.35515,244.54418,7396765.6754524
2023-07-08 05:00:00,30235.89,30241.16,30183.39,30239.49,665.06514,230.24024,6956736.9798729
2023-07-08 06:00:00,30239.5,30254.73,30145.21,30176.71,583.08358,228.2861,6893637.8703967
2023-07-08 07:00:00,30176.71,30220.05,30170.0,30193.36,489.82024,210.96563,6370487.0419401
2023-07-08 08:00:00,30193.36,30313.98,30190.19,30276.01,832.82733,523.87886,15852470.548851
2023-07-08 09:00:00,30276.02,30280.0,30225.17,30248.72,416.64168,203.30285,6150030.2627791
2023-07-08 10:00:00,30248.71,30253.52,30222.79,30222.8,288.42632,112.21249,3392860.8810018
2023-07-08 11:00:00,30222.79,30226.59,30156.23,30201.71,552.78312,216.75183,6543795.108876
2023-07-08 12:00:00,30201.72,30210.0,30152.19,30171.85,548.13862,205.36363,6200015.2809019
2023-07-08 13:00:00,30171.85,30239.37,30171.63,30209.32,359.20579,145.7864,4404399.8139609
2023-07-08 14:00:00,30209.33,30231.17,30193.49,30204.99,367.91363,142.73076,4311963.4910963
2023-07-08 15:00:00,30204.99,30222.85,30180.94,30208.0,352.88442,112.81839,3407220.3384394
2023-07-08 16:00:00,30208.01,30318.25,30208.0,30254.57,1041.20913,528.70878,15995694.0146952
2023-07-08 17:00:00,30254.58,30280.0,30242.35,30254.69,494.66131,219.50758,6641787.1770042
2023-07-08 18:00:00,30254.69,30254.7,30187.5,30201.74,374.45137,121.63434,3674530.583471
2023-07-08 19:00:00,30201.73,30201.89,30044.47,30112.0,1050.77123,439.38006,13229612.8437203
2023-07-08 20:00:00,30112.0,30164.15,30054.06,30158.21,688.45209,339.22677,10214667.4078087
2023-07-08 21:00:00,30158.22,30196.0,30148.0,30180.8,378.18538,193.67764,5843108.2375879
2023-07-08 22:00:00,30180.81,30225.3,30166.0,30224.5,337.77789,168.94508,5100488.5577404
2023-07-08 23:00:00,30224.5,30289.99,30214.81,30284.63,647.80377,399.86564,12097779.5966802
2023-07-09 00:00:00,30284.63,30349.18,30246.47,30336.01,668.1137,343.5661,10409999.113876
2023-07-09 01:00:00,30336.0,30402.98,30292.84,30332.26,893.64631,396.53565,12038886.4493352
2023-07-09 02:00:00,30332.25,30364.52,30266.6,30301.04,736.43727,398.20974,12065299.6584594
2023-07-09 03:00:00,30301.05,30317.55,30262.22,30287.99,395.64457,169.11238,5123275.4051813
2023-07-09 04:00:00,30287.99,30297.72,30270.59,30275.35,413.57632,157.35815,4765457.6075921
2023-07-09 05:00:00,30275.34,30299.89,30249.65,30260.67,543.43573,262.50768,7946169.7330888
2023-07-09 06:00:00,30260.67,30267.87,30233.79,30254.79,461.98973,197.27022,5967547.5621059
2023-07-09 07:00:00,30254.8,30283.5,30233.33,30265.0,446.4519,215.95223,6534720.5932159
2023-07-09 08:00:00,30265.0,30310.0,30265.0,30305.51,429.37229,236.74373,7170875.2226028
2023-07-09 09:00:00,30305.51,30305.52,30240.0,30276.0,350.12767,145.91592,4416957.972532
2023-07-09 10:00:00,30276.0,30295.47,30257.89,30262.89,452.60634,199.93036,6053543.6214265
2023-07-09 11:00:00,30262.89,30290.0,30243.67,30266.69,325.45034,143.923,4355475.5611007
2023-07-09 12:00:00,30266.7,30348.63,30250.89,30329.99,610.24297,322.8034,9779805.3032388
2023-07-09 13:00:00,30329.99,30350.0,30255.89,30265.14,533.60257,232.36435,7042030.2923081
2023-07-09 14:00:00,30265.14,30445.52,30190.0,30341.02,2139.42099,1075.79392,32605497.4768479
2023-07-09 15:00:00,30341.02,30391.12,30274.94,30349.47,921.36391,490.07265,14869968.8580604
2023-07-09 16:00:00,30349.47,30349.74,30278.0,30287.99,557.68263,258.43056,7831717.7394938
2023-07-09 17:00:00,30287.99,30297.71,30255.05,30288.29,513.49509,218.67501,6619780.8022531
2023-07-09 18:00:00,30288.3,30302.7,30256.71,30258.01,295.10914,119.39349,3614716.8040414
2023-07-09 19:00:00,30258.0,30264.85,30204.0,30242.42,447.86529,191.05591,5775874.0670721
2023-07-09 20:00:00,30242.43,30249.99,30115.0,30193.99,914.98795,319.40186,9641188.6437145
2023-07-09 21:00:00,30193.99,30212.0,30138.07,30153.9,498.35243,204.2938,6165891.0992642
2023-07-09 22:00:00,30153.9,30199.48,30061.12,30174.0,1124.72713,497.28475,14980509.7734593
2023-07-09 23:00:00,30174.0,30186.35,30127.03,30160.71,714.79969,220.75607,6658332.5294587
2023-07-10 00:00:00,30160.71,30227.03,29950.0,30090.27,2988.80152,1300.26028,39095230.4398274
2023-07-10 01:00:00,30090.26,30137.77,30037.38,30048.8,754.09898,322.30337,9696110.9629555
2023-07-10 02:00:00,30048.79,30230.0,30044.17,30200.0,960.36724,506.83774,15270621.9359029
2023-07-10 03:00:00,30199.99,30240.0,30154.37,30156.17,727.92819,312.30217,9431558.6851327
2023-07-10 04:00:00,30156.17,30160.0,30109.99,30118.07,925.77184,379.69722,11440717.2493794
2023-07-10 05:00:00,30118.06,30144.06,30082.25,30082.25,546.91699,209.60411,6311856.0217765
2023-07-10 06:00:00,30082.25,30119.99,30050.29,30089.64,743.11068,311.71675,9377864.2219758
2023-07-10 07:00:00,30089.65,30137.81,30081.93,30112.1,637.51081,252.93095,7615075.588298
2023-07-10 08:00:00,30112.11,30114.0,30000.02,30099.21,1221.28246,447.97123,13474854.9087952
2023-07-10 09:00:00,30099.22,30200.0,30038.0,30140.0,1469.34524,738.01368,22235180.7036416
2023-07-10 10:00:00,30140.01,30229.99,30140.0,30183.45,1014.76189,573.65749,17319510.3062179
2023-07-10 11:00:00,30183.45,30245.9,30176.34,30240.0,996.98849,533.83534,16124857.8737716
2023-07-10 12:00:00,30240.0,30285.74,30143.21,30161.47,1262.64924,543.031,16415811.1157483
2023-07-10 13:00:00,30161.46,30333.0,30158.83,30209.7,1566.85186,740.86569,22407237.0990015
2023-07-10 14:00:00,30209.71,30362.0,30200.0,30310.03,1863.92462,1046.04396,31661571.3324879
2023-07-10 15:00:00,30310.02,30323.18,30241.16,30312.81,1214.6904,532.85358,16138517.5385827
2023-07-10 16:00:00,30312.82,30379.29,30241.0,30351.18,1148.53456,490.72718,14874364.9405802
2023-07-10 17:00:00,30351.18,30366.0,30260.33,30278.2,889.39474,288.71394,8754803.080282
2023-07-10 18:00:00,30278.19,30548.12,30264.01,30529.0,1967.83612,1085.51154,33033597.2923099
2023-07-10 19:00:00,30528.99,30840.0,30490.45,30837.4,3609.65111,2016.66819,61891306.8314895
2023-07-10 20:00:00,30837.4,31045.78,30765.43,30779.01,6608.87729,3476.25192,107454780.4522962
2023-07-10 21:00:00,30779.01,30799.09,30200.0,30302.21,3391.2152,1297.22136,39672891.2667623
2023-07-10 22:00:00,30302.22,30397.04,30190.0,30347.37,3602.13211,1611.66379,48815369.9143293
2023-07-10 23:00:00,30347.38,30419.26,30337.5,30411.57,1150.23494,555.55222,16877203.3834642
2023-07-11 00:00:00,30411.57,30508.05,30363.29,30419.99,1541.27796,725.00703,22060726.5820141
2023-07-11 01:00:00,30419.99,30600.0,30400.68,30586.26,1192.20152,643.92522,19651047.8860349
2023-07-11 02:00:00,30586.25,30600.0,30456.0,30483.69,926.77528,392.69278,11985329.0085219
2023-07-11 03:00:00,30483.7,30495.0,30399.18,30476.0,873.74007,360.12262,10966849.5260532
2023-07-11 04:00:00,30475.99,30500.0,30433.06,30441.19,792.5326,342.25314,10429731.5582715
2023-07-11 05:00:00,30441.19,30469.42,30430.88,30456.0,649.02181,268.61561,8178915.4096713
2023-07-11 06:00:00,30456.01,30658.0,30451.38,30634.59,1786.98691,1045.24249,31942136.4423406
2023-07-11 07:00:00,30634.59,30651.78,30532.66,30535.38,1335.17223,665.3337,20347455.3172007
2023-07-11 08:00:00,30535.38,30567.32,30492.68,30495.91,918.89825,436.58695,13329622.9729873
2023-07-11 09:00:00,30495.92,30508.54,30344.28,30449.83,1630.64837,778.01061,23664912.8577423
2023-07-11 10:00:00,30449.83,30449.83,30370.0,30394.94,761.61426,313.9432,9546800.8335339
2023-07-11 11:00:00,30394.94,30455.01,30377.4,30404.31,1086.52448,475.95137,14475383.2507383
2023-07-11 12:00:00,30404.31,30437.17,30376.01,30433.05,874.12671,435.54476,13243137.9254428
2023-07-11 13:00:00,30433.06,30494.0,30300.0,30450.0,1571.32412,720.67102,21909210.941692
2023-07-11 14:00:00,30450.01,30595.0,30380.0,30527.43,1772.91008,866.5258,26423366.2064676
2023-07-11 15:00:00,30527.43,30813.63,30480.83,30596.45,3531.927,1924.39625,58934626.8740523
2023-07-11 16:00:00,30596.44,30693.87,30506.57,30649.3,1428.91846,697.03476,21326251.1677017
2023-07-11 17:00:00,30649.31,30667.15,30545.27,30575.6,992.51736,381.45278,11677154.6043311
2023-07-11 18:00:00,30575.59,30575.6,30405.0,30480.0,1281.66842,529.72897,16147584.5136954
2023-07-11 19:00:00,30480.01,30582.0,30460.72,30581.99,833.73481,391.45108,11951893.4600821
2023-07-11 20:00:00,30582.0,30630.74,30550.39,30571.52,817.57606,374.44313,11456611.9868244
2023-07-11 21:00:00,30571.52,30584.89,30510.01,30570.18,527.68492,216.4959,6610972.2965093
2023-07-11 22:00:00,30570.18,30603.37,30501.56,30584.57,696.62054,309.56476,9459921.6060756
